document_number,question,answer,num_hops,num_set_operations,multiple_answers
39,"Which company is associated with 830 Brigham RoadDunkirk, NY 14048?","Dunkirk Specialty Steel, LLC",1,0,0
39,"Which company is associated with One Bryant Park, 32nd FloorNew York, NY 10036?","Bank of America, N.A.",1,0,0
39,"Which company is associated with Two Tower Center Blvd. - 21st Floor%09  %09East Brunswick, NJ 08816?","PNC BANK, N.A.",1,0,0
39,"What type of location is 2058 South Bailey RoadNorth Jackson, OH 44541?",Chief Executive Office,1,0,0
39,"What type of location is 600 Mayer StreetBridgeville, PA 15017?",Chief Executive Office,1,0,0
39,"What type of location is 830 Brigham RoadDunkirk, NY 14048?",Chief Executive Office,1,0,0
39,"What is the role of DUNKIRK SPECIALTY STEEL, LLC in the agreement?",Borrower,1,0,0
39,"What is the role of NORTH JACKSON SPECIALTY STEEL, LLC in the agreement?",Borrower,1,0,0
39,What are the roles of PNC CAPITAL MARKETS LLC in the agreement?,"BOOKRUNNER, LEAD ARRANGER",1,0,1
39,"What is the role of UNIVERSAL STAINLESS %26 ALLOY PRODUCTS, INC. in the agreement?",Borrower,1,0,0
39,"What are the roles of BANK OF AMERICA, N.A., in the agreement?","Administrative Agent, Co-Collateral Agent",1,0,1
39,"What are the roles of PNC BANK, NATIONAL ASSOCIATION in the agreement?","Administrative Agent, Co-Collateral Agent",1,0,1
39,What companies are the Borrower in the agreement?,"DUNKIRK SPECIALTY STEEL, LLC, NORTH JACKSON SPECIALTY STEEL, LLC, UNIVERSAL STAINLESS %26 ALLOY PRODUCTS, INC.",1,0,1
39,What company is the LEAD ARRANGER in the agreement?,PNC CAPITAL MARKETS LLC,1,0,0
39,What company is the BOOKRUNNER in the agreement?,PNC CAPITAL MARKETS LLC,1,0,0
39,What companies are the Administrative Agent in the agreement?,"BANK OF AMERICA, N.A.,, PNC BANK, NATIONAL ASSOCIATION",1,0,1
39,What companies are the Co-Collateral Agent in the agreement?,"BANK OF AMERICA, N.A.,, PNC BANK, NATIONAL ASSOCIATION",1,0,1
39,What companies are the Lender in the agreement?,"BANK OF AMERICA, N.A.,, PNC BANK, NATIONAL ASSOCIATION",1,0,1
11,What is the position of Gene Riego de Dios?,Executive Director,1,0,0
11,What is the position of Carolyn Kee?,Vice President,1,0,0
11,What is the position of Craig Malloy?,Director,1,0,0
11,What are the positions of John J. Tus?,"Treasurer, Vice President",1,0,1
11,What is the position of Mukesh Singh?,Director,1,0,0
11,What is the position of Robert Ehudin?,Authorized Signatory,1,0,0
11,What is the position of Virginia Cosenza?,Vice President,1,0,0
11,In what organization does Carolyn Kee work?,HONEYWELL INTERNATIONAL INC.,1,0,0
11,In what organization does Craig Malloy work?,"BANK OF AMERICA, N.A.",1,0,0
11,In what organization does John J. Tus work?,HONEYWELL INTERNATIONAL INC.,1,0,0
11,In what organization does Mukesh Singh work?,"BANK OF AMERICA, N.A.",1,0,0
11,In what organization does Robert Ehudin work?,GOLDMAN SACHS BANK USA,1,0,0
11,In what organization does Virginia Cosenza work?,HONEYWELL INTERNATIONAL INC.,1,0,0
11,Who is the representative of GOLDMAN SACHS BANK USA?,Robert Ehudin,1,0,0
11,"Who are the representatives of BANK OF AMERICA, N.A.?","Craig Malloy, Mukesh Singh",1,0,1
11,Who are the representatives of HONEYWELL INTERNATIONAL INC.?,"Carolyn Kee, John J. Tus, Virginia Cosenza",1,0,1
11,"What is the location of DEUTSCHE BANK AG NEW YORK BRANCH,?",Director,1,0,0
11,"What is the location of JPMORGAN CHASE BANK, N.A?","Floor 3, Ops 2500 Stanton Christiana Rd.Newark, DE 19713",1,0,0
11,Which company is associated with Director?,"DEUTSCHE BANK AG NEW YORK BRANCH,",1,0,0
11,"Which company is associated with Floor 3, Ops 2500 Stanton Christiana Rd.Newark, DE 19713?","JPMORGAN CHASE BANK, N.A",1,0,0
11,"What type of location is Floor 3, Ops 2500 Stanton Christiana Rd.Newark, DE 19713?","Loan and Agency Services Group,",1,0,0
11,What is the role of BARCLAYS BANK PLC in the agreement?,Co-Book Managers Initial Lender,1,0,0
11,"What is the role of CITIBANK, N.A. in the agreement?",Co-Book Managers Initial Lender,1,0,0
11,"What is the role of DEUTSCHE BANK AG NEW YORK BRANCH, in the agreement?",Co-Book Managers Initial Lender,1,0,0
11,What is the role of GOLDMAN SACHS BANK USA in the agreement?,Co-Book Managers Initial Lender,1,0,0
11,"What are the roles of JPMORGAN CHASE BANK, N.A in the agreement?","Administrative Agent, Co-Book Managers Initial Lender, Joint Lead Arrangers Initial Lender",1,0,1
11,"What is the role of BANK OF AMERICA, N.A. in the agreement?",Co-Book Managers Initial Lender,1,0,0
11,What is the role of HONEYWELL INTERNATIONAL INC. in the agreement?,"Borrower,",1,0,0
11,What companies are the Co-Book Managers Initial Lender in the agreement?,"BANK OF AMERICA, N.A., BARCLAYS BANK PLC, CITIBANK, N.A., DEUTSCHE BANK AG NEW YORK BRANCH,, GOLDMAN SACHS BANK USA, JPMORGAN CHASE BANK, N.A",1,0,1
11,What company is the Administrative Agent in the agreement?,"JPMORGAN CHASE BANK, N.A",1,0,0
11,What company is the Joint Lead Arrangers Initial Lender in the agreement?,"JPMORGAN CHASE BANK, N.A",1,0,0
11,"What company is the Borrower, in the agreement?",HONEYWELL INTERNATIONAL INC.,1,0,0
110,What is the position of Alan Dawson?,Director,1,0,0
110,What is the position of Alia Qaddumi?,Director,1,0,0
110,What is the position of Annie Dorval?,Authorized Signatory,1,0,0
110,What is the position of Brendan Heneghan?,Director,1,0,0
110,What is the position of Dave Katz?,Executive Director,1,0,0
110,What is the position of David L. Berger?,Director,1,0,0
110,What is the position of Donna DeMagistris?,Authorized Signatory,1,0,0
110,What is the position of Houssem Daly?,Associate Director,1,0,0
110,What is the position of Jason S. York?,Authorized Signatory,1,0,0
110,What is the position of John Prigge?,Senior Vice President,1,0,0
110,What is the position of Josh Rosenthal?,Authorized Signatory,1,0,0
110,What is the position of Kenneth Chin?,Director,1,0,0
110,What is the position of Michael Zeller?,Vice President,1,0,0
110,What is the position of Nathan Starr?,Vice President,1,0,0
110,What is the position of Peter Gilgen?,Vice President and Treasurer,1,0,0
110,What is the position of Stephen Hoffman?,Managing Director,1,0,0
110,What is the position of Stephen Monto?,SVP,1,0,0
110,What is the position of Sydney G. Dennis?,Director,1,0,0
110,What is the position of Traci Bankston?,Vice President,1,0,0
110,What is the position of Yann Pirio?,Managing Director,1,0,0
110,In what organization does Alan Dawson work?,"UBS AG, Stamford Branch",1,0,0
110,In what organization does Alia Qaddumi work?,"UBS AG, Stamford Branch",1,0,0
110,In what organization does Annie Dorval work?,"The Toronto-Dominion Bank, New York Branch",1,0,0
110,In what organization does Brendan Heneghan work?,"UBS AG, Stamford Branch",1,0,0
110,In what organization does Dave Katz work?,"JPMORGAN CHASE BANK, N.A.",1,0,0
110,In what organization does David L. Berger work?,"UBS AG, Stamford Branch",1,0,0
110,In what organization does Donna DeMagistris work?,"MIZUHO BANK, LTD.",1,0,0
110,In what organization does Houssem Daly work?,"UBS AG, Stamford Branch",1,0,0
110,In what organization does Jason S. York work?,"The Toronto-Dominion Bank, New York Branch",1,0,0
110,In what organization does John Prigge work?,U.S. Bank National Association,1,0,0
110,In what organization does Josh Rosenthal work?,"The Toronto-Dominion Bank, New York Branch",1,0,0
110,In what organization does Kenneth Chin work?,"UBS AG, Stamford Branch",1,0,0
110,In what organization does Michael Zeller work?,"CITIBANK, N.A.",1,0,0
110,In what organization does Nathan Starr work?,"CITIBANK, N.A.",1,0,0
110,In what organization does Peter Gilgen work?,MPLX GP LLC,1,0,0
110,In what organization does Stephen Hoffman work?,The Huntington National Bank,1,0,0
110,In what organization does Stephen Monto work?,"PNC BANK, NATIONAL ASSOCIATION",1,0,0
110,In what organization does Sydney G. Dennis work?,"UBS AG, Stamford Branch",1,0,0
110,In what organization does Traci Bankston work?,"CITIBANK, N.A.",1,0,0
110,In what organization does Yann Pirio work?,The Huntington National Bank,1,0,0
110,"Who is the representative of JPMORGAN CHASE BANK, N.A.?",Dave Katz,1,0,0
110,"Who is the representative of MIZUHO BANK, LTD.?",Donna DeMagistris,1,0,0
110,Who is the representative of MPLX GP LLC?,Peter Gilgen,1,0,0
110,"Who is the representative of PNC BANK, NATIONAL ASSOCIATION?",Stephen Monto,1,0,0
110,Who is the representative of U.S. Bank National Association?,John Prigge,1,0,0
110,Who are the representatives of The Huntington National Bank?,"Stephen Hoffman, Yann Pirio",1,0,1
110,"Who are the representatives of CITIBANK, N.A.?","Michael Zeller, Nathan Starr, Traci Bankston",1,0,1
110,"Who are the representatives of The Toronto-Dominion Bank, New York Branch?","Annie Dorval, Jason S. York, Josh Rosenthal",1,0,1
110,"Who are the representatives of UBS AG, Stamford Branch?","Alan Dawson, Alia Qaddumi, Brendan Heneghan, David L. Berger, Houssem Daly, Kenneth Chin, Sydney G. Dennis",1,0,1
110,"What is the location of Mizuho Bank, Ltd.?","Harborside Financial Center1800 Plaza TenJersey City, NJ 07311",1,0,0
110,"Which company is associated with Harborside Financial Center1800 Plaza TenJersey City, NJ 07311?","Mizuho Bank, Ltd.",1,0,0
110,What is the role of BARCLAYS BANK PLC in the agreement?,Joint Lead Arrangers,1,0,0
110,"What are the roles of MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED in the agreement?","Joint Bookrunners, Joint Lead Arrangers",1,0,1
110,"What are the roles of THE BANK OF TOKYO-MITSUBISHI UFJ, LTD. in the agreement?","Joint Bookrunners, Joint Lead Arrangers",1,0,1
110,"What are the roles of WELLS FARGO BANK, NATIONAL ASSOCIATION in the agreement?","Administrative Agent, Syndication Agent",1,0,1
110,"What are the roles of WELLS FARGO SECURITIES, LLC in the agreement?","Joint Bookrunners, Joint Lead Arrangers",1,0,1
110,"What are the roles of JPMORGAN CHASE BANK, N.A. in the agreement?","Joint Bookrunners, Joint Lead Arrangers",1,0,1
110,"What are the roles of MIZUHO BANK, LTD. in the agreement?","Administrative Agent, Joint Bookrunners, Joint Lead Arrangers, Syndication Agent",1,0,1
110,What companies are the Joint Lead Arrangers in the agreement?,"BARCLAYS BANK PLC, JPMORGAN CHASE BANK, N.A., MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED, MIZUHO BANK, LTD., THE BANK OF TOKYO-MITSUBISHI UFJ, LTD., WELLS FARGO SECURITIES, LLC",1,0,1
110,What companies are the Joint Bookrunners in the agreement?,"JPMORGAN CHASE BANK, N.A., MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED, MIZUHO BANK, LTD., THE BANK OF TOKYO-MITSUBISHI UFJ, LTD., WELLS FARGO SECURITIES, LLC",1,0,1
110,What companies are the Administrative Agent in the agreement?,"MIZUHO BANK, LTD., WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,1
110,What companies are the Syndication Agent in the agreement?,"MIZUHO BANK, LTD., WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,1
104,What is the position of Andre S. Valentine?,Chief Financial Officer,1,0,0
104,What is the position of David R. Wiedwald?,Treasurer,1,0,0
104,What is the position of Diane Emanuel?,Managing Director,1,0,0
104,What is the position of Jeffrey P. Fisher?,Vice President,1,0,0
104,What is the position of John Di Legge?,Vice President,1,0,0
104,What is the position of Kyle R. Holtz?,Director,1,0,0
104,What is the position of Lillian Kim?,Director,1,0,0
104,What is the position of Mark Irey?,Vice President,1,0,0
104,What is the position of Maurici Llad%C3%B3?,Executive Director,1,0,0
104,What is the position of Michael Vondriska?,Vice President,1,0,0
104,What is the position of Robert Kling?,Vice President,1,0,0
104,What is the position of Ryan Durkin?,Authorized Signatory,1,0,0
104,What is the position of Sherlyn Nelson?,Vice President,1,0,0
104,What is the position of Steven Aloupis?,Managing Director,1,0,0
104,What is the position of Ted Koerner?,Managing Director,1,0,0
104,What is the position of William W. Carroll?,Senior Vice President,1,0,0
104,In what organization does Andre S. Valentine work?,CONVERGYS CORPORATION,1,0,0
104,In what organization does David R. Wiedwald work?,CONVERGYS CORPORATION,1,0,0
104,In what organization does Diane Emanuel work?,"COBANK, ACB",1,0,0
104,In what organization does Jeffrey P. Fisher work?,THE HUNTINGTON NATIONAL BANK,1,0,0
104,In what organization does John Di Legge work?,THE HUNTINGTON NATIONAL BANK,1,0,0
104,In what organization does Kyle R. Holtz work?,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
104,In what organization does Lillian Kim work?,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
104,In what organization does Mark Irey work?,THE HUNTINGTON NATIONAL BANK,1,0,0
104,In what organization does Maurici Llad%C3%B3 work?,"BANCO DE SABADELL, S.A., MIAMI BRANCH",1,0,0
104,In what organization does Michael Vondriska work?,THE HUNTINGTON NATIONAL BANK,1,0,0
104,In what organization does Robert Kling work?,THE HUNTINGTON NATIONAL BANK,1,0,0
104,In what organization does Ryan Durkin work?,GOLDMAN SACHS BANK USA,1,0,0
104,In what organization does Sherlyn Nelson work?,THE HUNTINGTON NATIONAL BANK,1,0,0
104,In what organization does Steven Aloupis work?,STANDARD CHARTERED BANK,1,0,0
104,In what organization does Ted Koerner work?,"COBANK, ACB",1,0,0
104,In what organization does William W. Carroll work?,"ASSOCIATED BANK, N.A.",1,0,0
104,"Who is the representative of ASSOCIATED BANK, N.A.?",William W. Carroll,1,0,0
104,"Who is the representative of BANCO DE SABADELL, S.A., MIAMI BRANCH?",Maurici Llad%C3%B3,1,0,0
104,Who is the representative of GOLDMAN SACHS BANK USA?,Ryan Durkin,1,0,0
104,Who is the representative of STANDARD CHARTERED BANK?,Steven Aloupis,1,0,0
104,"Who are the representatives of COBANK, ACB?","Diane Emanuel, Ted Koerner",1,0,1
104,Who are the representatives of CONVERGYS CORPORATION?,"Andre S. Valentine, David R. Wiedwald",1,0,1
104,"Who are the representatives of WELLS FARGO BANK, NATIONAL ASSOCIATION?","Kyle R. Holtz, Lillian Kim",1,0,1
104,Who are the representatives of THE HUNTINGTON NATIONAL BANK?,"Jeffrey P. Fisher, John Di Legge, Mark Irey, Michael Vondriska, Robert Kling, Sherlyn Nelson",1,0,1
104,"What is the location of Citibank, N.A.?","1615 Brett Road Building %233New Castle, DE 19720",1,0,0
104,What is the location of Convergys CMG Insurance Services LLC?,Ohio,1,0,0
104,What is the location of Convergys Customer Management Delaware LLC?,Delaware,1,0,0
104,What is the location of Convergys Customer Management Group Canada Holding Inc.?,Delaware,1,0,0
104,What is the location of Convergys Customer Management Group Inc.?,Ohio,1,0,0
104,What is the location of Convergys Customer Management International Inc.?,Ohio,1,0,0
104,What is the location of Convergys Government Solutions LLC?,Ohio,1,0,0
104,"What is the location of Encore Receivable Management, Inc.?",Kansas,1,0,0
104,"What is the location of Intervoice, LLC?",Texas,1,0,0
104,"What is the location of SGS Holdings, Inc.?",Delaware,1,0,0
104,"What is the location of Stream Global Services, Inc.?",Delaware,1,0,0
104,"What is the location of Stream Global Services %E2%80%93 AZ, Inc.?",Arizona,1,0,0
104,"What is the location of Stream Global Services %E2%80%93 US, Inc.?",Delaware,1,0,0
104,What is the location of Stream Holdings Corporation?,Delaware,1,0,0
104,What is the location of Stream International Inc.?,Delaware,1,0,0
104,What is the location of Stream New York Inc.?,Delaware,1,0,0
104,"Which company is associated with 1615 Brett Road Building %233New Castle, DE 19720?","Citibank, N.A.",1,0,0
104,Which company is associated with Arizona?,"Stream Global Services %E2%80%93 AZ, Inc.",1,0,0
104,Which company is associated with Kansas?,"Encore Receivable Management, Inc.",1,0,0
104,Which company is associated with Texas?,"Intervoice, LLC",1,0,0
104,Which companies are associated with Ohio?,"Convergys CMG Insurance Services LLC, Convergys Customer Management Group Inc., Convergys Customer Management International Inc., Convergys Government Solutions LLC",1,0,1
104,Which companies are associated with Delaware?,"Convergys Customer Management Delaware LLC, Convergys Customer Management Group Canada Holding Inc., SGS Holdings, Inc., Stream Global Services, Inc., Stream Global Services %E2%80%93 US, Inc., Stream Holdings Corporation, Stream International Inc., Stream New York Inc.",1,0,1
104,"What are the roles of BANK OF AMERICA, N.A. in the agreement?","Administrative Agent, Co-Documentation Agent, Syndication Agent",1,0,1
104,"What are the roles of CITIBANK, N.A in the agreement?","Administrative Agent, Co-Documentation Agent, Syndication Agent",1,0,1
104,"What are the roles of CITIBANK, N.A. in the agreement?","Administrative Agent, Co-Documentation Agent, Syndication Agent",1,0,1
104,What are the roles of CITIGROUP GLOBAL MARKETS INC in the agreement?,"Joint Bookrunners, Joint Lead Arrangers",1,0,1
