document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response
95,what is the address of global corporate debt products of the company where yinghua zhang is employed,"nc 28255, 100 n. tryon streetmail code nc1 007 17 11charlotte",3,0,0,"100 N. Tryon Street, Mail Code: NC1-007-17-11, Charlotte, NC 28255"
95,what is the address of agency management of the company where jean hood is employed,"california 94103 1399, 1455 market streetmail code ca5 701 05 19san francisco",3,0,0,"1455 Market Street, Mail Code: CA5-701-05-19, San Francisco, California 94103-1399"
95,what is the address of agency management of the company where angela lau is employed,"california 94103 1399, 1455 market streetmail code ca5 701 05 19san francisco",3,0,0,"1455 Market Street, Mail Code: CA5-701-05-19, San Francisco, California 94103-1399"
95,what is the address of agency management of the company where yinghua zhang is employed,"california 94103 1399, 1455 market streetmail code ca5 701 05 19san francisco",3,0,0,"1455 Market Street, Mail Code: CA5-701-05-19, San Francisco, California 94103-1399"
80,"who is the chief financial officer and executive vice president of cree, inc",michael e. mcdevitt,2,1,0,Michael E. McDevitt
80,who is the chairman and chief executive officer of e conolight llc,charles m. swoboda,2,1,0,Charles M. Swoboda
80,who is the chairman and president of e conolight llc,charles m. swoboda,2,1,0,Charles M. Swoboda
80,who is the chief executive officer and president of e conolight llc,charles m. swoboda,2,1,0,Charles M. Swoboda
80,who is the chief financial officer of the company which is the borrower in the agreement,michael e. mcdevitt,3,0,0,Michael E. McDevitt
80,who is the executive vice president of the company which is the borrower in the agreement,michael e. mcdevitt,3,0,0,Michael E. McDevitt
80,who is the chairman of the company which is the guarantor in the agreement,charles m. swoboda,3,0,0,Charles M. Swoboda
80,who is the chief executive officer of the company which is the guarantor in the agreement,charles m. swoboda,3,0,0,Charles M. Swoboda
80,who is the president of the company which is the guarantor in the agreement,charles m. swoboda,3,0,0,Charles M. Swoboda
80,who is the authorized signatory of the company which is the lender in the agreement,nicole ferry lacchia,3,0,0,Nicole Ferry Lacchia
94,"who is the assistant secretary and chief financialofficer of salix pharmaceuticals, ltd.",adam c. derbyshire,2,1,0,Adam C. Derbyshire
94,"who is the assistant secretary and executive vice president,finance and administration of salix pharmaceuticals, ltd.",adam c. derbyshire,2,1,0,Adam C. Derbyshire
94,"who is the assistant secretary and treasurer of salix pharmaceuticals, ltd.",adam c. derbyshire,2,1,0,Adam C. Derbyshire
94,"who is the chief financialofficer and executive vice president,finance and administration of salix pharmaceuticals, ltd.",adam c. derbyshire,2,1,0,Adam C. Derbyshire
94,"who is the chief financialofficer and treasurer of salix pharmaceuticals, ltd.",adam c. derbyshire,2,1,0,Adam C. Derbyshire
94,"who is the executive vice president,finance and administration and treasurer of salix pharmaceuticals, ltd.",adam c. derbyshire,2,1,0,Adam C. Derbyshire
94,"who is the chief financialofficer of the company associated with 8510 colonnade center drive, raleigh, north carolina 27615",adam c. derbyshire,3,0,0,Adam C. Derbyshire
94,"who is the treasurer of the company associated with 8510 colonnade center drive, raleigh, north carolina 27615",adam c. derbyshire,3,0,0,Adam C. Derbyshire
94,"who is the assistant secretary of the company associated with 8510 colonnade center drive, raleigh, north carolina 27615",adam c. derbyshire,3,0,0,Adam C. Derbyshire
94,"who is the executive vice president,finance and administration of the company associated with 8510 colonnade center drive, raleigh, north carolina 27615",adam c. derbyshire,3,0,0,Adam C. Derbyshire
94,who is the vice president of the company where edward t. crook is employed,j. st phane lautner,3,0,0,Not found
94,who is the managing director of the company where j. st phane lautner is employed,edward t. crook,3,0,0,Not found
94,who is the managing director of the company which is the lead arrangers in the agreement,e. joseph hess,3,0,0,Not found
94,who is the managing director of the company which is the bookrunners in the agreement,e. joseph hess,3,0,0,Not found
94,who is the executive director of the company which is the swingline lender in the agreement,katsuyuki kubo,3,0,0,Not found
94,who is the director of the company which is the swingline lender in the agreement,ben cumming,3,0,0,Not found
94,who is the vice president of the company which is the administrative agent in the agreement,j. st phane lautner,3,0,0,Not found
94,who is the vice president of the company which is the collatera agent in the agreement,j. st phane lautner,3,0,0,Not found
94,who is the vice president of the company which is the senior managing agent in the agreement,j. st phane lautner,3,0,0,Not found
94,who is the vice president of the company which is the swingline lender in the agreement,j. st phane lautner,3,0,0,Richard C. Brown
94,who is the assistant secretary of the company which is the borrower in the agreement,adam c. derbyshire,3,0,0,Adam C. Derbyshire
94,who is the chief financialofficer of the company which is the borrower in the agreement,adam c. derbyshire,3,0,0,Adam C. Derbyshire
94,"who is the executive vice president,finance and administration of the company which is the borrower in the agreement",adam c. derbyshire,3,0,0,Adam C. Derbyshire
94,who is the treasurer of the company which is the borrower in the agreement,adam c. derbyshire,3,0,0,Adam C. Derbyshire
94,what role does fifth third bank have in the agreement which is not the role of pnc capital markets llc,swingline lender,2,1,0,Lender
94,what role does fifth third bank have in the agreement which is not the role of sumitomo mitsui banking corporation,swingline lender,2,1,0,Joint Lead Arranger and Joint Bookrunner
94,"what role does fifth third bank have in the agreement which is not the role of suntrust robinson humphrey, inc.",swingline lender,2,1,0,Joint Lead Arranger and Joint Bookrunner
57,who is the treasurer and vice president of celanese us holdings llc,chuck b. kyrish,2,1,0,Not found
57,who is the managing director of the company where betsy briggs is employed,julien tizorin,3,0,0,Not found
57,who is the associate director of the company where julien tizorin is employed,betsy briggs,3,0,0,Not found
57,who is the senior vice president of the company which is the holdings in the agreement,scott a. richardson,3,0,0,Not found
57,who is the svp emea asia of the company which is the designated borrower in the agreement,mark oberle,3,0,0,Not found
57,who is the svp emea asia of the company which is the dutch borrower in the agreement,mark oberle,3,0,0,Not found
57,"who is the vice president, global taxes of the company which is the designated borrower in the agreement",ronnie d. berry,3,0,0,Not found
57,"who is the vice president, global taxes of the company which is the dutch borrower in the agreement",ronnie d. berry,3,0,0,Not found
57,who is the authorized signatory of the company which is the c issuer lender in the agreement,thomas j. sterr,3,0,0,Not found
57,who is the authorized signatory of the company which is the swing line lender in the agreement,thomas j. sterr,3,0,0,Not found
57,who is the authorized signatory of the company which is the swingline lender in the agreement,thomas j. sterr,3,0,0,Not found
57,who is the sr. vice president of the company which is the c issuer lender in the agreement,divyang shah,3,0,0,Not found
57,who is the sr. vice president of the company which is the swing line lender in the agreement,divyang shah,3,0,0,Not found
57,who is the sr. vice president of the company which is the swingline lender in the agreement,divyang shah,3,0,0,Not found
57,who is the treasurer of the company which is the designated borrower in the agreement,chuck b. kyrish,3,0,0,Not found
57,who is the treasurer of the company which is the dutch borrower in the agreement,chuck b. kyrish,3,0,0,Not found
57,who is the treasurer of the company which is the company in the agreement,chuck b. kyrish,3,0,0,Not found
57,who is the vice president of the company which is the designated borrower in the agreement,chuck b. kyrish,3,0,0,Not found
